989: x = 22*x + 33  y = 34*x + 13 | 4
990: x = 22*x + 34  y = 7*x + 15  order: 165 | 4
991: x = 22*x + 34  y = 36*x + 28 | 4
992: x = 22*x + 35  y = 17*x + 21  order: 165 | 4
993: x = 22*x + 35  y = 26*x + 22 | 4
994: x = 22*x + 39  y = 13*x + 15  order: 165 | 4
995: x = 22*x + 39  y = 30*x + 28 | 4
996: x = 22*x + 40  y = 19*x + 17  order: 55 | 4
997: x = 22*x + 40  y = 24*x + 26 | 4
998: x = 22*x + 42  y = 15*x + 23  order: 165 | 4
999: x = 22*x + 42  y = 28*x + 20 | 4
1000: x = 23*x + 2  y = 5*x + 24  order: 33 | 4
1001: x = 23*x + 2  y = 38*x + 19 | 4
1002: x = 23*x + 3  y = 7*x + 10  order: 165 | 4
1003: x = 23*x + 3  y = 36*x + 33 | 4
1004: x = 23*x + 5  y = 7*x + 28  order: 11 | 4
1005: x = 23*x + 5  y = 36*x + 15 | 4
1006: x = 23*x + 7  y = 15*x + 40  order: 165 | 4
1007: x = 23*x + 7  y = 28*x + 3 | 4
1008: x = 23*x + 8  y = 8*x + 17  order: 165 | 4
1009: x = 23*x + 8  y = 35*x + 26 | 4
1010: x = 23*x + 11  y = 10*x + 17  order: 165 | 4
1011: x = 23*x + 11  y = 33*x + 26 | 4
1012: x = 23*x + 12  y = 6*x + 23  order: 165 | 4
1013: x = 23*x + 12  y = 37*x + 20 | 4
1014: x = 23*x + 14  y = 10*x + 42  order: 55 | 4
1015: x = 23*x + 14  y = 33*x + 1 | 4
1016: x = 23*x + 16  y = 2*x + 19  order: 165 | 4
1017: x = 23*x + 16  y = 41*x + 24 | 4
1018: x = 23*x + 19  y = 11*x + 22  order: 165 | 4
1019: x = 23*x + 19  y = 32*x + 21 | 4
1020: x = 23*x + 21  y = 20  order: 33 | 2
1021: x = 23*x + 21  y = 23 | 2
1022: x = 23*x + 22  y = 10*x + 31  order: 165 | 4
1023: x = 23*x + 22  y = 33*x + 12 | 4
1024: x = 23*x + 23  y = 10*x + 8  order: 165 | 4
1025: x = 23*x + 23  y = 33*x + 35 | 4
1026: x = 23*x + 24  y = 3*x + 8  order: 165 | 4
1027: x = 23*x + 24  y = 40*x + 35 | 4
1028: x = 23*x + 26  y = 5*x + 35  order: 165 | 4
1029: x = 23*x + 26  y = 38*x + 8 | 4
1030: x = 23*x + 28  y = 16*x + 0  order: 165 | 4
1031: x = 23*x + 28  y = 27*x + 0 | 4
1032: x = 23*x + 30  y = 17*x + 33  order: 165 | 4
1033: x = 23*x + 30  y = 26*x + 10 | 4
1034: x = 23*x + 31  y = 7*x + 23  order: 165 | 4
1035: x = 23*x + 31  y = 36*x + 20 | 4
1036: x = 23*x + 32  y = 18*x + 18  order: 165 | 4
1037: x = 23*x + 32  y = 25*x + 25 | 4
1038: x = 23*x + 33  y = 16*x + 20  order: 165 | 4
1039: x = 23*x + 33  y = 27*x + 23 | 4
1040: x = 23*x + 35  y = 1*x + 8  order: 165 | 4
1041: x = 23*x + 35  y = 42*x + 35 | 4
1042: x = 23*x + 36  y = 17*x + 33  order: 11 | 4
1043: x = 23*x + 36  y = 26*x + 10 | 4
1044: x = 23*x + 38  y = 6*x + 39  order: 165 | 4
1045: x = 23*x + 38  y = 37*x + 4 | 4
1046: x = 23*x + 39  y = 20*x + 0  order: 165 | 4
1047: x = 23*x + 39  y = 23*x + 0 | 4
1048: x = 23*x + 40  y = 17*x + 13  order: 165 | 4
1049: x = 23*x + 40  y = 26*x + 30 | 4
1050: x = 23*x + 41  y = 15*x + 17  order: 55 | 4
1051: x = 23*x + 41  y = 28*x + 26 | 4
1052: x = 24*x + 0  y = 20*x + 12  order: 55 | 4
1053: x = 24*x + 0  y = 23*x + 31 | 4
1054: x = 24*x + 2  y = 10*x + 14  order: 165 | 4
1055: x = 24*x + 2  y = 33*x + 29 | 4
1056: x = 24*x + 6  y = 3*x + 16  order: 165 | 4
1057: x = 24*x + 6  y = 40*x + 27 | 4
1058: x = 24*x + 7  y = 15*x + 27  order: 11 | 4
1059: x = 24*x + 7  y = 28*x + 16 | 4
1060: x = 24*x + 8  y = 14*x + 37  order: 165 | 4
1061: x = 24*x + 8  y = 29*x + 6 | 4
1062: x = 24*x + 11  y = 7*x + 14  order: 165 | 4
1063: x = 24*x + 11  y = 36*x + 29 | 4
1064: x = 24*x + 14  y = 8*x + 24  order: 165 | 4
1065: x = 24*x + 14  y = 35*x + 19 | 4
1066: x = 24*x + 17  y = 3*x + 13  order: 55 | 4
1067: x = 24*x + 17  y = 40*x + 30 | 4
1068: x = 24*x + 20  y = 15*x + 26  order: 55 | 4
1069: x = 24*x + 20  y = 28*x + 17 | 4
1070: x = 24*x + 21  y = 10*x + 23  order: 55 | 4
1071: x = 24*x + 21  y = 33*x + 20 | 4
1072: x = 24*x + 22  y = 11*x + 0  order: 55 | 4
1073: x = 24*x + 22  y = 32*x + 0 | 4
1074: x = 24*x + 28  y = 7*x + 17  order: 33 | 4
1075: x = 24*x + 28  y = 36*x + 26 | 4
1076: x = 24*x + 29  y = 12*x + 0  order: 165 | 4
1077: x = 24*x + 29  y = 31*x + 0 | 4
1078: x = 24*x + 31  y = 21*x + 23  order: 55 | 4
1079: x = 24*x + 31  y = 22*x + 20 | 4
1080: x = 24*x + 32  y = 18*x + 12  order: 55 | 4
1081: x = 24*x + 32  y = 25*x + 31 | 4
1082: x = 24*x + 33  y = 8*x + 34  order: 33 | 4
1083: x = 24*x + 33  y = 35*x + 9 | 4
1084: x = 24*x + 35  y = 4*x + 37  order: 11 | 4
1085: x = 24*x + 35  y = 39*x + 6 | 4
1086: x = 24*x + 36  y = 6*x + 36  order: 11 | 4
1087: x = 24*x + 36  y = 37*x + 7 | 4
1088: x = 25*x + 0  y = 13*x + 34  order: 165 | 4
1089: x = 25*x + 0  y = 30*x + 9 | 4
1090: x = 25*x + 1  y = 9*x + 35  order: 165 | 4
1091: x = 25*x + 1  y = 34*x + 8 | 4
1092: x = 25*x + 2  y = 17*x + 9  order: 165 | 4
1093: x = 25*x + 2  y = 26*x + 34 | 4
1094: x = 25*x + 4  y = 5*x + 3  order: 55 | 4
1095: x = 25*x + 4  y = 38*x + 40 | 4
1096: x = 25*x + 5  y = 5*x + 12  order: 33 | 4
1097: x = 25*x + 5  y = 38*x + 31 | 4
1098: x = 25*x + 6  y = 11*x + 9  order: 55 | 4
1099: x = 25*x + 6  y = 32*x + 34 | 4
1100: x = 25*x + 10  y = 14  order: 165 | 2
1101: x = 25*x + 10  y = 29 | 2
1102: x = 25*x + 12  y = 18*x + 18  order: 55 | 4
1103: x = 25*x + 12  y = 25*x + 25 | 4
1104: x = 25*x + 15  y = 19  order: 55 | 2
1105: x = 25*x + 15  y = 24 | 2
1106: x = 25*x + 16  y = 6*x + 19  order: 55 | 4
1107: x = 25*x + 16  y = 37*x + 24 | 4
1108: x = 25*x + 19  y = 1*x + 39  order: 55 | 4
1109: x = 25*x + 19  y = 42*x + 4 | 4
1110: x = 25*x + 20  y = 14*x + 15  order: 165 | 4
1111: x = 25*x + 20  y = 29*x + 28 | 4
1112: x = 25*x + 24  y = 18*x + 35  order: 165 | 4
1113: x = 25*x + 24  y = 25*x + 8 | 4
1114: x = 25*x + 25  y = 1*x + 14  order: 165 | 4
1115: x = 25*x + 25  y = 42*x + 29 | 4
1116: x = 25*x + 27  y = 9*x + 16  order: 33 | 4
1117: x = 25*x + 27  y = 34*x + 27 | 4
1118: x = 25*x + 29  y = 1*x + 21  order: 33 | 4
1119: x = 25*x + 29  y = 42*x + 22 | 4
1120: x = 25*x + 30  y = 8*x + 2  order: 165 | 4
1121: x = 25*x + 30  y = 35*x + 41 | 4
1122: x = 25*x + 31  y = 3*x + 9  order: 165 | 4
1123: x = 25*x + 31  y = 40*x + 34 | 4
1124: x = 25*x + 33  y = 16*x + 35  order: 165 | 4
1125: x = 25*x + 33  y = 27*x + 8 | 4
1126: x = 25*x + 38  y = 20*x + 35  order: 165 | 4
1127: x = 25*x + 38  y = 23*x + 8 | 4
1128: x = 25*x + 41  y = 1*x + 18  order: 55 | 4
1129: x = 25*x + 41  y = 42*x + 25 | 4
1130: x = 26*x + 0  y = 6*x + 26  order: 55 | 4
1131: x = 26*x + 0  y = 37*x + 17 | 4
1132: x = 26*x + 1  y = 12*x + 33  order: 165 | 4
1133: x = 26*x + 1  y = 31*x + 10 | 4
1134: x = 26*x + 3  y = 4*x + 41  order: 165 | 4
1135: x = 26*x + 3  y = 39*x + 2 | 4
1136: x = 26*x + 5  y = 5*x + 41  order: 55 | 4
1137: x = 26*x + 5  y = 38*x + 2 | 4
1138: x = 26*x + 6  y = 1*x + 38  order: 55 | 4
1139: x = 26*x + 6  y = 42*x + 5 | 4
1140: x = 26*x + 7  y = 13*x + 20  order: 55 | 4
1141: x = 26*x + 7  y = 30*x + 23 | 4
1142: x = 26*x + 10  y = 2*x + 3  order: 55 | 4
1143: x = 26*x + 10  y = 41*x + 40 | 4
1144: x = 26*x + 11  y = 8*x + 7  order: 55 | 4
1145: x = 26*x + 11  y = 35*x + 36 | 4
1146: x = 26*x + 13  y = 10*x + 9  order: 165 | 4
1147: x = 26*x + 13  y = 33*x + 34 | 4
1148: x = 26*x + 15  y = 11*x + 37  order: 11 | 4
1149: x = 26*x + 15  y = 32*x + 6 | 4
1150: x = 26*x + 17  y = 4*x + 39  order: 55 | 4
1151: x = 26*x + 17  y = 39*x + 4 | 4
1152: x = 26*x + 18  y = 7*x + 41  order: 11 | 4
1153: x = 26*x + 18  y = 36*x + 2 | 4
1154: x = 26*x + 22  y = 8*x + 33  order: 165 | 4
1155: x = 26*x + 22  y = 35*x + 10 | 4
1156: x = 26*x + 23  y = 17*x + 24  order: 33 | 4
1157: x = 26*x + 23  y = 26*x + 19 | 4
1158: x = 26*x + 25  y = 9*x + 19  order: 165 | 4
1159: x = 26*x + 25  y = 34*x + 24 | 4
1160: x = 26*x + 26  y = 10*x + 36  order: 165 | 4
1161: x = 26*x + 26  y = 33*x + 7 | 4
1162: x = 26*x + 27  y = 19*x + 19  order: 55 | 4
1163: x = 26*x + 27  y = 24*x + 24 | 4
1164: x = 26*x + 28  y = 1  order: 55 | 2
1165: x = 26*x + 28  y = 42 | 2
1166: x = 26*x + 29  y = 3*x + 39  order: 165 | 4
1167: x = 26*x + 29  y = 40*x + 4 | 4
1168: x = 26*x + 30  y = 7*x + 13  order: 11 | 4
1169: x = 26*x + 30  y = 36*x + 30 | 4
1170: x = 26*x + 34  y = 6*x + 31  order: 55 | 4
1171: x = 26*x + 34  y = 37*x + 12 | 4
1172: x = 26*x + 36  y = 4*x + 42  order: 165 | 4
1173: x = 26*x + 36  y = 39*x + 1 | 4
1174: x = 26*x + 37  y = 14*x + 5  order: 55 | 4
1175: x = 26*x + 37  y = 29*x + 38 | 4
1176: x = 26*x + 40  y = 4*x + 14  order: 165 | 4
1177: x = 26*x + 40  y = 39*x + 29 | 4
1178: x = 26*x + 41  y = 13  order: 33 | 2
1179: x = 26*x + 41  y = 30 | 2
1180: x = 27*x + 0  y = 3*x + 37  order: 165 | 4
1181: x = 27*x + 0  y = 40*x + 6 | 4
1182: x = 27*x + 2  y = 15*x + 0  order: 55 | 4
1183: x = 27*x + 2  y = 28*x + 0 | 4
1184: x = 27*x + 3  y = 6*x + 40  order: 33 | 4
1185: x = 27*x + 3  y = 37*x + 3 | 4
1186: x = 27*x + 7  y = 8*x + 10  order: 11 | 4
1187: x = 27*x + 7  y = 35*x + 33 | 4
1188: x = 27*x + 8  y = 8*x + 3  order: 165 | 4
1189: x = 27*x + 8  y = 35*x + 40 | 4
1190: x = 27*x + 14  y = 4*x + 8  order: 55 | 4
1191: x = 27*x + 14  y = 39*x + 35 | 4
1192: x = 27*x + 19  y = 12*x + 34  order: 33 | 4
1193: x = 27*x + 19  y = 31*x + 9 | 4
1194: x = 27*x + 22  y = 7*x + 15  order: 165 | 4
1195: x = 27*x + 22  y = 36*x + 28 | 4
1196: x = 27*x + 29  y = 10*x + 42  order: 165 | 4
1197: x = 27*x + 29  y = 33*x + 1 | 4
1198: x = 27*x + 35  y = 2*x + 16  order: 165 | 4
1199: x = 27*x + 35  y = 41*x + 27 | 4
1200: x = 27*x + 37  y = 7*x + 34  order: 165 | 4
1201: x = 27*x + 37  y = 36*x + 9 | 4
1202: x = 27*x + 42  y = 15*x + 30  order: 33 | 4
1203: x = 27*x + 42  y = 28*x + 13 | 4
1204: x = 28*x + 0  y = 10*x + 35  order: 165 | 4
1205: x = 28*x + 0  y = 33*x + 8 | 4
1206: x = 28*x + 1  y = 12*x + 1  order: 55 | 4
1207: x = 28*x + 1  y = 31*x + 42 | 4
1208: x = 28*x + 2  y = 3*x + 40  order: 165 | 4
1209: x = 28*x + 2  y = 40*x + 3 | 4
1210: x = 28*x + 5  y = 21*x + 19  order: 55 | 4
1211: x = 28*x + 5  y = 22*x + 24 | 4
1212: x = 28*x + 10  y = 3*x + 11  order: 165 | 4
1213: x = 28*x + 10  y = 40*x + 32 | 4
1214: x = 28*x + 11  y = 20*x + 15  order: 33 | 4
1215: x = 28*x + 11  y = 23*x + 28 | 4
1216: x = 28*x + 13  y = 10*x + 33  order: 55 | 4
1217: x = 28*x + 13  y = 33*x + 10 | 4
1218: x = 28*x + 14  y = 16*x + 39  order: 165 | 4
1219: x = 28*x + 14  y = 27*x + 4 | 4
1220: x = 28*x + 15  y = 18*x + 15  order: 55 | 4
1221: x = 28*x + 15  y = 25*x + 28 | 4
1222: x = 28*x + 17  y = 5*x + 1  order: 165 | 4
1223: x = 28*x + 17  y = 38*x + 42 | 4
1224: x = 28*x + 19  y = 7*x + 37  order: 33 | 4
1225: x = 28*x + 19  y = 36*x + 6 | 4
1226: x = 28*x + 21  y = 16*x + 1  order: 33 | 4
1227: x = 28*x + 21  y = 27*x + 42 | 4
1228: x = 28*x + 23  y = 21*x + 19  order: 165 | 4
1229: x = 28*x + 23  y = 22*x + 24 | 4
1230: x = 28*x + 25  y = 8*x + 24  order: 165 | 4
1231: x = 28*x + 25  y = 35*x + 19 | 4
1232: x = 28*x + 30  y = 12*x + 26  order: 55 | 4
1233: x = 28*x + 30  y = 31*x + 17 | 4
1234: x = 28*x + 31  y = 15*x + 17  order: 165 | 4
1235: x = 28*x + 31  y = 28*x + 26 | 4
1236: x = 28*x + 32  y = 6*x + 3  order: 165 | 4
1237: x = 28*x + 32  y = 37*x + 40 | 4
1238: x = 28*x + 33  y = 17*x + 0  order: 165 | 4
1239: x = 28*x + 33  y = 26*x + 0 | 4
1240: x = 28*x + 34  y = 21*x + 12  order: 165 | 4
1241: x = 28*x + 34  y = 22*x + 31 | 4
1242: x = 28*x + 35  y = 6*x + 5  order: 55 | 4
1243: x = 28*x + 35  y = 37*x + 38 | 4
1244: x = 28*x + 37  y = 9*x + 8  order: 55 | 4
1245: x = 28*x + 37  y = 34*x + 35 | 4
1246: x = 28*x + 38  y = 7*x + 32  order: 33 | 4
1247: x = 28*x + 38  y = 36*x + 11 | 4
1248: x = 28*x + 39  y = 21  order: 165 | 2
1249: x = 28*x + 39  y = 22 | 2
1250: x = 28*x + 41  y = 16*x + 23  order: 55 | 4
1251: x = 28*x + 41  y = 27*x + 20 | 4
1252: x = 29*x + 3  y = 6*x + 40  order: 33 | 4
1253: x = 29*x + 3  y = 37*x + 3 | 4
1254: x = 29*x + 4  y = 8*x + 25  order: 165 | 4
1255: x = 29*x + 4  y = 35*x + 18 | 4
1256: x = 29*x + 7  y = 12*x + 7  order: 55 | 4
1257: x = 29*x + 7  y = 31*x + 36 | 4
1258: x = 29*x + 8  y = 15*x + 15  order: 55 | 4
1259: x = 29*x + 8  y = 28*x + 28 | 4
1260: x = 29*x + 9  y = 16*x + 16  order: 55 | 4
1261: x = 29*x + 9  y = 27*x + 27 | 4
1262: x = 29*x + 10  y = 12*x + 27  order: 55 | 4
1263: x = 29*x + 10  y = 31*x + 16 | 4
1264: x = 29*x + 11  y = 21*x + 9  order: 165 | 4
1265: x = 29*x + 11  y = 22*x + 34 | 4
1266: x = 29*x + 12  y = 16*x + 26  order: 33 | 4
1267: x = 29*x + 12  y = 27*x + 17 | 4
1268: x = 29*x + 18  y = 9*x + 1  order: 55 | 4
1269: x = 29*x + 18  y = 34*x + 42 | 4
1270: x = 29*x + 19  y = 11*x + 3  order: 165 | 4
1271: x = 29*x + 19  y = 32*x + 40 | 4
1272: x = 29*x + 20  y = 6*x + 10  order: 165 | 4
1273: x = 29*x + 20  y = 37*x + 33 | 4
1274: x = 29*x + 23  y = 15*x + 16  order: 33 | 4
1275: x = 29*x + 23  y = 28*x + 27 | 4
1276: x = 29*x + 24  y = 12*x + 12  order: 11 | 4
1277: x = 29*x + 24  y = 31*x + 31 | 4
1278: x = 29*x + 27  y = 17*x + 21  order: 165 | 4
1279: x = 29*x + 27  y = 26*x + 22 | 4
1280: x = 29*x + 29  y = 8*x + 42  order: 165 | 4
1281: x = 29*x + 29  y = 35*x + 1 | 4
1282: x = 29*x + 30  y = 7*x + 3  order: 165 | 4
1283: x = 29*x + 30  y = 36*x + 40 | 4
1284: x = 29*x + 31  y = 14*x + 34  order: 11 | 4
1285: x = 29*x + 31  y = 29*x + 9 | 4
1286: x = 29*x + 33  y = 19*x + 12  order: 33 | 4
1287: x = 29*x + 33  y = 24*x + 31 | 4
1288: x = 29*x + 34  y = 12*x + 42  order: 55 | 4
1289: x = 29*x + 34  y = 31*x + 1 | 4
1290: x = 29*x + 35  y = 13*x + 33  order: 165 | 4
1291: x = 29*x + 35  y = 30*x + 10 | 4
1292: x = 29*x + 36  y = 4*x + 2  order: 55 | 4
1293: x = 29*x + 36  y = 39*x + 41 | 4
1294: x = 29*x + 37  y = 4*x + 29  order: 165 | 4
1295: x = 29*x + 37  y = 39*x + 14 | 4
1296: x = 29*x + 41  y = 18*x + 30  order: 11 | 4
1297: x = 29*x + 41  y = 25*x + 13 | 4
1298: x = 30*x + 0  y = 13*x + 35  order: 165 | 4
1299: x = 30*x + 0  y = 30*x + 8 | 4
1300: x = 30*x + 4  y = 10*x + 32  order: 11 | 4
1301: x = 30*x + 4  y = 33*x + 11 | 4
1302: x = 30*x + 5  y = 1*x + 35  order: 165 | 4
1303: x = 30*x + 5  y = 42*x + 8 | 4
1304: x = 30*x + 6  y = 14*x + 39  order: 165 | 4
1305: x = 30*x + 6  y = 29*x + 4 | 4
1306: x = 30*x + 8  y = 10*x + 9  order: 165 | 4
1307: x = 30*x + 8  y = 33*x + 34 | 4
1308: x = 30*x + 9  y = 8*x + 38  order: 165 | 4
1309: x = 30*x + 9  y = 35*x + 5 | 4
1310: x = 30*x + 11  y = 11*x + 9  order: 11 | 4
1311: x = 30*x + 11  y = 32*x + 34 | 4
1312: x = 30*x + 15  y = 21*x + 19  order: 33 | 4
1313: x = 30*x + 15  y = 22*x + 24 | 4
1314: x = 30*x + 19  y = 1*x + 39  order: 165 | 4
1315: x = 30*x + 19  y = 42*x + 4 | 4
1316: x = 30*x + 22  y = 10*x + 9  order: 165 | 4
1317: x = 30*x + 22  y = 33*x + 34 | 4
1318: x = 30*x + 23  y = 11*x + 6  order: 15 | 4
1319: x = 30*x + 23  y = 32*x + 37 | 4
1320: x = 30*x + 25  y = 14*x + 11  order: 165 | 4
1321: x = 30*x + 25  y = 29*x + 32 | 4
1322: x = 30*x + 26  y = 15*x + 4  order: 55 | 4
1323: x = 30*x + 26  y = 28*x + 39 | 4
1324: x = 30*x + 27  y = 7*x + 21  order: 165 | 4
1325: x = 30*x + 27  y = 36*x + 22 | 4
1326: x = 30*x + 29  y = 7*x + 42  order: 165 | 4
1327: x = 30*x + 29  y = 36*x + 1 | 4
1328: x = 30*x + 30  y = 21*x + 22  order: 55 | 4
1329: x = 30*x + 30  y = 22*x + 21 | 4
1330: x = 30*x + 31  y = 15*x + 22  order: 55 | 4
1331: x = 30*x + 31  y = 28*x + 21 | 4
1332: x = 30*x + 32  y = 18*x + 14  order: 33 | 4
1333: x = 30*x + 32  y = 25*x + 29 | 4
1334: x = 30*x + 33  y = 11*x + 22  order: 11 | 4
1335: x = 30*x + 33  y = 32*x + 21 | 4
1336: x = 30*x + 34  y = 11*x + 17  order: 165 | 4
1337: x = 30*x + 34  y = 32*x + 26 | 4
1338: x = 30*x + 37  y = 6*x + 40  order: 33 | 4
1339: x = 30*x + 37  y = 37*x + 3 | 4
1340: x = 30*x + 38  y = 16*x + 6  order: 165 | 4
1341: x = 30*x + 38  y = 27*x + 37 | 4
1342: x = 30*x + 39  y = 8*x + 1  order: 55 | 4
1343: x = 30*x + 39  y = 35*x + 42 | 4
1344: x = 31*x + 1  y = 8*x + 23  order: 165 | 4
1345: x = 31*x + 1  y = 35*x + 20 | 4
1346: x = 31*x + 3  y = 10*x + 40  order: 33 | 4
1347: x = 31*x + 3  y = 33*x + 3 | 4
1348: x = 31*x + 4  y = 20*x + 19  order: 165 | 4
1349: x = 31*x + 4  y = 23*x + 24 | 4
1350: x = 31*x + 5  y = 1*x + 39  order: 165 | 4
1351: x = 31*x + 5  y = 42*x + 4 | 4
1352: x = 31*x + 8  y = 8  order: 165 | 2
1353: x = 31*x + 8  y = 35 | 2
1354: x = 31*x + 10  y = 8*x + 41  order: 165 | 4
1355: x = 31*x + 10  y = 35*x + 2 | 4
1356: x = 31*x + 11  y = 7*x + 7  order: 55 | 4
1357: x = 31*x + 11  y = 36*x + 36 | 4
1358: x = 31*x + 12  y = 13*x + 36  order: 33 | 4
1359: x = 31*x + 12  y = 30*x + 7 | 4
1360: x = 31*x + 17  y = 17*x + 29  order: 55 | 4
1361: x = 31*x + 17  y = 26*x + 14 | 4
1362: x = 31*x + 20  y = 4*x + 35  order: 165 | 4
1363: x = 31*x + 20  y = 39*x + 8 | 4
1364: x = 31*x + 23  y = 14*x + 7  order: 165 | 4
1365: x = 31*x + 23  y = 29*x + 36 | 4
1366: x = 31*x + 25  y = 17*x + 37  order: 165 | 4
1367: x = 31*x + 25  y = 26*x + 6 | 4
1368: x = 31*x + 26  y = 11*x + 9  order: 55 | 4
1369: x = 31*x + 26  y = 32*x + 34 | 4
1370: x = 31*x + 30  y = 19*x + 39  order: 165 | 4
1371: x = 31*x + 30  y = 24*x + 4 | 4
1372: x = 31*x + 33  y = 5*x + 27  order: 33 | 4
1373: x = 31*x + 33  y = 38*x + 16 | 4
1374: x = 31*x + 36  y = 14*x + 12  order: 165 | 4
1375: x = 31*x + 36  y = 29*x + 31 | 4
1376: x = 31*x + 40  y = 13*x + 19  order: 33 | 4
1377: x = 31*x + 40  y = 30*x + 24 | 4
1378: x = 31*x + 41  y = 6*x + 27  order: 33 | 4
1379: x = 31*x + 41  y = 37*x + 16 | 4
1380: x = 32*x + 0  y = 11*x + 29  order: 55 | 4
1381: x = 32*x + 0  y = 32*x + 14 | 4
1382: x = 32*x + 1  y = 16*x + 40  order: 165 | 4
1383: x = 32*x + 1  y = 27*x + 3 | 4
1384: x = 32*x + 2  y = 14*x + 24  order: 33 | 4
1385: x = 32*x + 2  y = 29*x + 19 | 4
1386: x = 32*x + 3  y = 3*x + 0  order: 165 | 4
1387: x = 32*x + 3  y = 40*x + 0 | 4
1388: x = 32*x + 7  y = 13*x + 12  order: 165 | 4
1389: x = 32*x + 7  y = 30*x + 31 | 4
1390: x = 32*x + 12  y = 4*x + 30  order: 165 | 4
1391: x = 32*x + 12  y = 39*x + 13 | 4
1392: x = 32*x + 13  y = 8*x + 19  order: 165 | 4
1393: x = 32*x + 13  y = 35*x + 24 | 4
1394: x = 32*x + 14  y = 11*x + 20  order: 55 | 4
1395: x = 32*x + 14  y = 32*x + 23 | 4
1396: x = 32*x + 19  y = 13*x + 24  order: 165 | 4
1397: x = 32*x + 19  y = 30*x + 19 | 4
1398: x = 32*x + 21  y = 11*x + 10  order: 165 | 4
1399: x = 32*x + 21  y = 32*x + 33 | 4
1400: x = 32*x + 22  y = 18*x + 16  order: 55 | 4
1401: x = 32*x + 22  y = 25*x + 27 | 4
1402: x = 32*x + 25  y = 16*x + 38  order: 165 | 4
1403: x = 32*x + 25  y = 27*x + 5 | 4
1404: x = 32*x + 27  y = 7*x + 30  order: 165 | 4
1405: x = 32*x + 27  y = 36*x + 13 | 4
1406: x = 32*x + 28  y = 16*x + 12  order: 33 | 4
1407: x = 32*x + 28  y = 27*x + 31 | 4
1408: x = 32*x + 29  y = 3*x + 0  order: 55 | 4
1409: x = 32*x + 29  y = 40*x + 0 | 4
1410: x = 32*x + 31  y = 7*x + 6  order: 165 | 4
1411: x = 32*x + 31  y = 36*x + 37 | 4
1412: x = 32*x + 33  y = 1*x + 37  order: 11 | 4
1413: x = 32*x + 33  y = 42*x + 6 | 4
1414: x = 32*x + 34  y = 16*x + 36  order: 165 | 4
1415: x = 32*x + 34  y = 27*x + 7 | 4
1416: x = 32*x + 35  y = 12*x + 5  order: 33 | 4
1417: x = 32*x + 35  y = 31*x + 38 | 4
1418: x = 32*x + 36  y = 7*x + 2  order: 55 | 4
1419: x = 32*x + 36  y = 36*x + 41 | 4
1420: x = 32*x + 38  y = 21*x + 30  order: 33 | 4
1421: x = 32*x + 38  y = 22*x + 13 | 4
1422: x = 32*x + 39  y = 11*x + 28  order: 165 | 4
1423: x = 32*x + 39  y = 32*x + 15 | 4
1424: x = 32*x + 41  y = 12*x + 29  order: 165 | 4
1425: x = 32*x + 41  y = 31*x + 14 | 4
1426: x = 33*x + 0  y = 2*x + 35  order: 165 | 4
1427: x = 33*x + 0  y = 41*x + 8 | 4
1428: x = 33*x + 1  y = 19*x + 1  order: 55 | 4
1429: x = 33*x + 1  y = 24*x + 42 | 4
1430: x = 33*x + 3  y = 14*x + 10  order: 55 | 4
1431: x = 33*x + 3  y = 29*x + 33 | 4
1432: x = 33*x + 4  y = 15*x + 32  order: 165 | 4
1433: x = 33*x + 4  y = 28*x + 11 | 4
1434: x = 33*x + 5  y = 1*x + 40  order: 165 | 4
1435: x = 33*x + 5  y = 42*x + 3 | 4
1436: x = 33*x + 7  y = 14*x + 41  order: 165 | 4
1437: x = 33*x + 7  y = 29*x + 2 | 4
1438: x = 33*x + 10  y = 7*x + 30  order: 165 | 4
1439: x = 33*x + 10  y = 36*x + 13 | 4
1440: x = 33*x + 11  y = 11  order: 33 | 2
1441: x = 33*x + 11  y = 32 | 2
1442: x = 33*x + 12  y = 17*x + 11  order: 165 | 4
1443: x = 33*x + 12  y = 26*x + 32 | 4
1444: x = 33*x + 15  y = 13*x + 14  order: 165 | 4
1445: x = 33*x + 15  y = 30*x + 29 | 4
1446: x = 33*x + 16  y = 13*x + 13  order: 165 | 4
1447: x = 33*x + 16  y = 30*x + 30 | 4
1448: x = 33*x + 22  y = 7  order: 165 | 2
1449: x = 33*x + 22  y = 36 | 2
1450: x = 33*x + 26  y = 12*x + 17  order: 165 | 4
1451: x = 33*x + 26  y = 31*x + 26 | 4
1452: x = 33*x + 27  y = 5*x + 42  order: 165 | 4
1453: x = 33*x + 27  y = 38*x + 1 | 4
1454: x = 33*x + 28  y = 5*x + 19  order: 55 | 4
1455: x = 33*x + 28  y = 38*x + 24 | 4
1456: x = 33*x + 34  y = 11*x + 22  order: 165 | 4
1457: x = 33*x + 34  y = 32*x + 21 | 4
1458: x = 33*x + 38  y = 2*x + 29  order: 165 | 4
1459: x = 33*x + 38  y = 41*x + 14 | 4
1460: x = 33*x + 39  y = 20*x + 40  order: 165 | 4
1461: x = 33*x + 39  y = 23*x + 3 | 4
1462: x = 33*x + 40  y = 18*x + 4  order: 55 | 4
1463: x = 33*x + 40  y = 25*x + 39 | 4
1464: x = 34*x + 0  y = 15*x + 32  order: 165 | 4
1465: x = 34*x + 0  y = 28*x + 11 | 4
1466: x = 34*x + 1  y = 14*x + 19  order: 165 | 4
